original_image,mask_image,data_split
./data_Image/Images/bus_0707-s.png,./data_Image/Mask/bus_0707-s.png,Validation
./data_Image/Images/bus_0708-s.png,./data_Image/Mask/bus_0708-s.png,Validation
./data_Image/Images/bus_0709-s.png,./data_Image/Mask/bus_0709-s.png,Train
./data_Image/Images/bus_0710-s.png,./data_Image/Mask/bus_0710-s.png,Train
./data_Image/Images/bus_0711-s.png,./data_Image/Mask/bus_0711-s.png,Train
./data_Image/Images/bus_0712-s.png,./data_Image/Mask/bus_0712-s.png,Train
./data_Image/Images/bus_0713-l.png,./data_Image/Mask/bus_0713-l.png,Train
./data_Image/Images/bus_0713-r.png,./data_Image/Mask/bus_0713-r.png,Train
./data_Image/Images/bus_0714-s.png,./data_Image/Mask/bus_0714-s.png,Train
./data_Image/Images/bus_0715-s.png,./data_Image/Mask/bus_0715-s.png,Train
./data_Image/Images/bus_0716-s.png,./data_Image/Mask/bus_0716-s.png,Train
./data_Image/Images/bus_0717-s.png,./data_Image/Mask/bus_0717-s.png,Train
./data_Image/Images/bus_0718-s.png,./data_Image/Mask/bus_0718-s.png,Train
./data_Image/Images/bus_0719-s.png,./data_Image/Mask/bus_0719-s.png,Test
./data_Image/Images/bus_0720-s.png,./data_Image/Mask/bus_0720-s.png,Train
./data_Image/Images/bus_0721-s.png,./data_Image/Mask/bus_0721-s.png,Train
./data_Image/Images/bus_0722-s.png,./data_Image/Mask/bus_0722-s.png,Train
./data_Image/Images/bus_0723-s.png,./data_Image/Mask/bus_0723-s.png,Test
./data_Image/Images/bus_0724-s.png,./data_Image/Mask/bus_0724-s.png,Train
./data_Image/Images/bus_0725-s.png,./data_Image/Mask/bus_0725-s.png,Validation
./data_Image/Images/bus_0726-s.png,./data_Image/Mask/bus_0726-s.png,Train
./data_Image/Images/bus_0727-s.png,./data_Image/Mask/bus_0727-s.png,Train
./data_Image/Images/bus_0728-s.png,./data_Image/Mask/bus_0728-s.png,Train
./data_Image/Images/bus_0729-s.png,./data_Image/Mask/bus_0729-s.png,Train
./data_Image/Images/bus_0730-s.png,./data_Image/Mask/bus_0730-s.png,Validation
./data_Image/Images/bus_0731-s.png,./data_Image/Mask/bus_0731-s.png,Train
./data_Image/Images/bus_0732-s.png,./data_Image/Mask/bus_0732-s.png,Validation
./data_Image/Images/bus_0733-s.png,./data_Image/Mask/bus_0733-s.png,Train
./data_Image/Images/bus_0734-s.png,./data_Image/Mask/bus_0734-s.png,Train
./data_Image/Images/bus_0735-s.png,./data_Image/Mask/bus_0735-s.png,Train
./data_Image/Images/bus_0736-s.png,./data_Image/Mask/bus_0736-s.png,Train
./data_Image/Images/bus_0737-s.png,./data_Image/Mask/bus_0737-s.png,Train
./data_Image/Images/bus_0738-s.png,./data_Image/Mask/bus_0738-s.png,Validation
./data_Image/Images/bus_0739-s.png,./data_Image/Mask/bus_0739-s.png,Train
./data_Image/Images/bus_0740-s.png,./data_Image/Mask/bus_0740-s.png,Test
./data_Image/Images/bus_0741-s.png,./data_Image/Mask/bus_0741-s.png,Train
./data_Image/Images/bus_0742-s.png,./data_Image/Mask/bus_0742-s.png,Train
./data_Image/Images/bus_0743-s.png,./data_Image/Mask/bus_0743-s.png,Train
./data_Image/Images/bus_0744-s.png,./data_Image/Mask/bus_0744-s.png,Train
./data_Image/Images/bus_0745-s.png,./data_Image/Mask/bus_0745-s.png,Train
./data_Image/Images/bus_0746-s.png,./data_Image/Mask/bus_0746-s.png,Test
./data_Image/Images/bus_0747-s.png,./data_Image/Mask/bus_0747-s.png,Validation
./data_Image/Images/bus_0748-s.png,./data_Image/Mask/bus_0748-s.png,Train
./data_Image/Images/bus_0749-s.png,./data_Image/Mask/bus_0749-s.png,Train
./data_Image/Images/bus_0750-s.png,./data_Image/Mask/bus_0750-s.png,Train
./data_Image/Images/bus_0751-s.png,./data_Image/Mask/bus_0751-s.png,Validation
./data_Image/Images/bus_0752-s.png,./data_Image/Mask/bus_0752-s.png,Train
./data_Image/Images/bus_0753-s.png,./data_Image/Mask/bus_0753-s.png,Train
./data_Image/Images/bus_0754-s.png,./data_Image/Mask/bus_0754-s.png,Train
./data_Image/Images/bus_0755-s.png,./data_Image/Mask/bus_0755-s.png,Train
./data_Image/Images/bus_0756-s.png,./data_Image/Mask/bus_0756-s.png,Train
./data_Image/Images/bus_0757-s.png,./data_Image/Mask/bus_0757-s.png,Test
./data_Image/Images/bus_0758-s.png,./data_Image/Mask/bus_0758-s.png,Train
./data_Image/Images/bus_0759-s.png,./data_Image/Mask/bus_0759-s.png,Test
./data_Image/Images/bus_0760-s.png,./data_Image/Mask/bus_0760-s.png,Validation
./data_Image/Images/bus_0761-s.png,./data_Image/Mask/bus_0761-s.png,Train
./data_Image/Images/bus_0762-s.png,./data_Image/Mask/bus_0762-s.png,Train
./data_Image/Images/bus_0763-s.png,./data_Image/Mask/bus_0763-s.png,Train
./data_Image/Images/bus_0764-s.png,./data_Image/Mask/bus_0764-s.png,Test
./data_Image/Images/bus_0765-s.png,./data_Image/Mask/bus_0765-s.png,Train
./data_Image/Images/bus_0766-s.png,./data_Image/Mask/bus_0766-s.png,Train
./data_Image/Images/bus_0767-s.png,./data_Image/Mask/bus_0767-s.png,Train
./data_Image/Images/bus_0768-s.png,./data_Image/Mask/bus_0768-s.png,Train
./data_Image/Images/bus_0769-s.png,./data_Image/Mask/bus_0769-s.png,Validation
./data_Image/Images/bus_0770-s.png,./data_Image/Mask/bus_0770-s.png,Train
./data_Image/Images/bus_0771-s.png,./data_Image/Mask/bus_0771-s.png,Train
./data_Image/Images/bus_0772-s.png,./data_Image/Mask/bus_0772-s.png,Train
./data_Image/Images/bus_0773-s.png,./data_Image/Mask/bus_0773-s.png,Train
./data_Image/Images/bus_0774-s.png,./data_Image/Mask/bus_0774-s.png,Train
./data_Image/Images/bus_0775-s.png,./data_Image/Mask/bus_0775-s.png,Train
./data_Image/Images/bus_0776-s.png,./data_Image/Mask/bus_0776-s.png,Train
./data_Image/Images/bus_0777-s.png,./data_Image/Mask/bus_0777-s.png,Test
./data_Image/Images/bus_0778-s.png,./data_Image/Mask/bus_0778-s.png,Train
./data_Image/Images/bus_0779-s.png,./data_Image/Mask/bus_0779-s.png,Train
./data_Image/Images/bus_0780-s.png,./data_Image/Mask/bus_0780-s.png,Train
./data_Image/Images/bus_0781-s.png,./data_Image/Mask/bus_0781-s.png,Train
./data_Image/Images/bus_0782-s.png,./data_Image/Mask/bus_0782-s.png,Train
./data_Image/Images/bus_0783-s.png,./data_Image/Mask/bus_0783-s.png,Train
./data_Image/Images/bus_0784-s.png,./data_Image/Mask/bus_0784-s.png,Train
./data_Image/Images/bus_0785-s.png,./data_Image/Mask/bus_0785-s.png,Train
./data_Image/Images/bus_0786-s.png,./data_Image/Mask/bus_0786-s.png,Train
./data_Image/Images/bus_0787-s.png,./data_Image/Mask/bus_0787-s.png,Test
./data_Image/Images/bus_0788-s.png,./data_Image/Mask/bus_0788-s.png,Train
./data_Image/Images/bus_0789-s.png,./data_Image/Mask/bus_0789-s.png,Train
./data_Image/Images/bus_0790-s.png,./data_Image/Mask/bus_0790-s.png,Train
./data_Image/Images/bus_0791-s.png,./data_Image/Mask/bus_0791-s.png,Test
./data_Image/Images/bus_0792-s.png,./data_Image/Mask/bus_0792-s.png,Test
./data_Image/Images/bus_0793-s.png,./data_Image/Mask/bus_0793-s.png,Train
./data_Image/Images/bus_0794-s.png,./data_Image/Mask/bus_0794-s.png,Train
./data_Image/Images/bus_0795-s.png,./data_Image/Mask/bus_0795-s.png,Validation
./data_Image/Images/bus_0796-s.png,./data_Image/Mask/bus_0796-s.png,Train
./data_Image/Images/bus_0797-s.png,./data_Image/Mask/bus_0797-s.png,Validation
./data_Image/Images/bus_0798-s.png,./data_Image/Mask/bus_0798-s.png,Train
./data_Image/Images/bus_0799-s.png,./data_Image/Mask/bus_0799-s.png,Test
./data_Image/Images/bus_0800-s.png,./data_Image/Mask/bus_0800-s.png,Train
./data_Image/Images/bus_0801-s.png,./data_Image/Mask/bus_0801-s.png,Train
./data_Image/Images/bus_0802-s.png,./data_Image/Mask/bus_0802-s.png,Validation
./data_Image/Images/bus_0803-s.png,./data_Image/Mask/bus_0803-s.png,Train
./data_Image/Images/bus_0804-s.png,./data_Image/Mask/bus_0804-s.png,Train
./data_Image/Images/bus_0805-s.png,./data_Image/Mask/bus_0805-s.png,Train
./data_Image/Images/bus_0806-s.png,./data_Image/Mask/bus_0806-s.png,Train
./data_Image/Images/bus_0807-s.png,./data_Image/Mask/bus_0807-s.png,Validation
./data_Image/Images/bus_0808-s.png,./data_Image/Mask/bus_0808-s.png,Validation
./data_Image/Images/bus_0809-s.png,./data_Image/Mask/bus_0809-s.png,Train
./data_Image/Images/bus_0810-s.png,./data_Image/Mask/bus_0810-s.png,Train
./data_Image/Images/bus_0811-s.png,./data_Image/Mask/bus_0811-s.png,Train
./data_Image/Images/bus_0812-s.png,./data_Image/Mask/bus_0812-s.png,Test
./data_Image/Images/bus_0813-s.png,./data_Image/Mask/bus_0813-s.png,Train
./data_Image/Images/bus_0814-s.png,./data_Image/Mask/bus_0814-s.png,Validation
./data_Image/Images/bus_0815-s.png,./data_Image/Mask/bus_0815-s.png,Train
./data_Image/Images/bus_0816-s.png,./data_Image/Mask/bus_0816-s.png,Validation
./data_Image/Images/bus_0817-s.png,./data_Image/Mask/bus_0817-s.png,Train
./data_Image/Images/bus_0818-s.png,./data_Image/Mask/bus_0818-s.png,Test
./data_Image/Images/bus_0819-s.png,./data_Image/Mask/bus_0819-s.png,Train
./data_Image/Images/bus_0820-s.png,./data_Image/Mask/bus_0820-s.png,Train
./data_Image/Images/bus_0821-s.png,./data_Image/Mask/bus_0821-s.png,Validation
./data_Image/Images/bus_0822-s.png,./data_Image/Mask/bus_0822-s.png,Train
./data_Image/Images/bus_0823-s.png,./data_Image/Mask/bus_0823-s.png,Train
./data_Image/Images/bus_0824-s.png,./data_Image/Mask/bus_0824-s.png,Train
./data_Image/Images/bus_0825-s.png,./data_Image/Mask/bus_0825-s.png,Train
./data_Image/Images/bus_0826-s.png,./data_Image/Mask/bus_0826-s.png,Train
./data_Image/Images/bus_0827-s.png,./data_Image/Mask/bus_0827-s.png,Train
./data_Image/Images/bus_0828-s.png,./data_Image/Mask/bus_0828-s.png,Train
./data_Image/Images/bus_0829-s.png,./data_Image/Mask/bus_0829-s.png,Train
./data_Image/Images/bus_0830-s.png,./data_Image/Mask/bus_0830-s.png,Train
./data_Image/Images/bus_0831-s.png,./data_Image/Mask/bus_0831-s.png,Train
./data_Image/Images/bus_0832-s.png,./data_Image/Mask/bus_0832-s.png,Train
./data_Image/Images/bus_0833-s.png,./data_Image/Mask/bus_0833-s.png,Test
./data_Image/Images/bus_0834-s.png,./data_Image/Mask/bus_0834-s.png,Train
./data_Image/Images/bus_0835-s.png,./data_Image/Mask/bus_0835-s.png,Test
./data_Image/Images/bus_0836-s.png,./data_Image/Mask/bus_0836-s.png,Train
./data_Image/Images/bus_0837-s.png,./data_Image/Mask/bus_0837-s.png,Test
./data_Image/Images/bus_0838-s.png,./data_Image/Mask/bus_0838-s.png,Train
./data_Image/Images/bus_0839-s.png,./data_Image/Mask/bus_0839-s.png,Train
./data_Image/Images/bus_0840-s.png,./data_Image/Mask/bus_0840-s.png,Validation
./data_Image/Images/bus_0841-s.png,./data_Image/Mask/bus_0841-s.png,Train
./data_Image/Images/bus_0842-s.png,./data_Image/Mask/bus_0842-s.png,Test
./data_Image/Images/bus_0843-s.png,./data_Image/Mask/bus_0843-s.png,Train
./data_Image/Images/bus_0844-s.png,./data_Image/Mask/bus_0844-s.png,Train
./data_Image/Images/bus_0845-s.png,./data_Image/Mask/bus_0845-s.png,Validation
./data_Image/Images/bus_0846-s.png,./data_Image/Mask/bus_0846-s.png,Train
./data_Image/Images/bus_0847-s.png,./data_Image/Mask/bus_0847-s.png,Train
./data_Image/Images/bus_0848-l.png,./data_Image/Mask/bus_0848-l.png,Train
./data_Image/Images/bus_0848-r.png,./data_Image/Mask/bus_0848-r.png,Train
./data_Image/Images/bus_0849-l.png,./data_Image/Mask/bus_0849-l.png,Test
./data_Image/Images/bus_0849-r.png,./data_Image/Mask/bus_0849-r.png,Train
./data_Image/Images/bus_0850-l.png,./data_Image/Mask/bus_0850-l.png,Train
./data_Image/Images/bus_0850-r.png,./data_Image/Mask/bus_0850-r.png,Train
./data_Image/Images/bus_0851-s.png,./data_Image/Mask/bus_0851-s.png,Train
./data_Image/Images/bus_0852-s.png,./data_Image/Mask/bus_0852-s.png,Train
./data_Image/Images/bus_0853-l.png,./data_Image/Mask/bus_0853-l.png,Train
./data_Image/Images/bus_0853-r.png,./data_Image/Mask/bus_0853-r.png,Test
./data_Image/Images/bus_0854-s.png,./data_Image/Mask/bus_0854-s.png,Train
./data_Image/Images/bus_0855-l.png,./data_Image/Mask/bus_0855-l.png,Train
./data_Image/Images/bus_0855-r.png,./data_Image/Mask/bus_0855-r.png,Train
./data_Image/Images/bus_0856-l.png,./data_Image/Mask/bus_0856-l.png,Train
./data_Image/Images/bus_0856-r.png,./data_Image/Mask/bus_0856-r.png,Train
./data_Image/Images/bus_0857-l.png,./data_Image/Mask/bus_0857-l.png,Validation
./data_Image/Images/bus_0857-r.png,./data_Image/Mask/bus_0857-r.png,Train
./data_Image/Images/bus_0858-l.png,./data_Image/Mask/bus_0858-l.png,Train
./data_Image/Images/bus_0858-r.png,./data_Image/Mask/bus_0858-r.png,Train
./data_Image/Images/bus_0859-l.png,./data_Image/Mask/bus_0859-l.png,Train
./data_Image/Images/bus_0859-r.png,./data_Image/Mask/bus_0859-r.png,Train
./data_Image/Images/bus_0860-l.png,./data_Image/Mask/bus_0860-l.png,Train
./data_Image/Images/bus_0860-r.png,./data_Image/Mask/bus_0860-r.png,Train
./data_Image/Images/bus_0861-l.png,./data_Image/Mask/bus_0861-l.png,Test
./data_Image/Images/bus_0861-r.png,./data_Image/Mask/bus_0861-r.png,Train
./data_Image/Images/bus_0862-l.png,./data_Image/Mask/bus_0862-l.png,Validation
./data_Image/Images/bus_0862-r.png,./data_Image/Mask/bus_0862-r.png,Validation
./data_Image/Images/bus_0863-l.png,./data_Image/Mask/bus_0863-l.png,Validation
./data_Image/Images/bus_0863-r.png,./data_Image/Mask/bus_0863-r.png,Train
./data_Image/Images/bus_0864-l.png,./data_Image/Mask/bus_0864-l.png,Train
./data_Image/Images/bus_0864-r.png,./data_Image/Mask/bus_0864-r.png,Train
./data_Image/Images/bus_0865-l.png,./data_Image/Mask/bus_0865-l.png,Train
./data_Image/Images/bus_0865-r.png,./data_Image/Mask/bus_0865-r.png,Train
./data_Image/Images/bus_0866-l.png,./data_Image/Mask/bus_0866-l.png,Train
./data_Image/Images/bus_0866-r.png,./data_Image/Mask/bus_0866-r.png,Train
./data_Image/Images/bus_0867-l.png,./data_Image/Mask/bus_0867-l.png,Test
./data_Image/Images/bus_0867-r.png,./data_Image/Mask/bus_0867-r.png,Train
./data_Image/Images/bus_0868-l.png,./data_Image/Mask/bus_0868-l.png,Train
./data_Image/Images/bus_0868-r.png,./data_Image/Mask/bus_0868-r.png,Validation
./data_Image/Images/bus_0869-l.png,./data_Image/Mask/bus_0869-l.png,Train
./data_Image/Images/bus_0869-r.png,./data_Image/Mask/bus_0869-r.png,Train
./data_Image/Images/bus_0870-l.png,./data_Image/Mask/bus_0870-l.png,Train
./data_Image/Images/bus_0870-r.png,./data_Image/Mask/bus_0870-r.png,Test
./data_Image/Images/bus_0871-s.png,./data_Image/Mask/bus_0871-s.png,Test
./data_Image/Images/bus_0872-l.png,./data_Image/Mask/bus_0872-l.png,Train
./data_Image/Images/bus_0872-r.png,./data_Image/Mask/bus_0872-r.png,Test
./data_Image/Images/bus_0873-l.png,./data_Image/Mask/bus_0873-l.png,Train
./data_Image/Images/bus_0873-r.png,./data_Image/Mask/bus_0873-r.png,Train
./data_Image/Images/bus_0874-l.png,./data_Image/Mask/bus_0874-l.png,Train
./data_Image/Images/bus_0874-r.png,./data_Image/Mask/bus_0874-r.png,Train
./data_Image/Images/bus_0875-l.png,./data_Image/Mask/bus_0875-l.png,Train
./data_Image/Images/bus_0875-r.png,./data_Image/Mask/bus_0875-r.png,Train
./data_Image/Images/bus_0876-l.png,./data_Image/Mask/bus_0876-l.png,Validation
./data_Image/Images/bus_0876-r.png,./data_Image/Mask/bus_0876-r.png,Train
./data_Image/Images/bus_0877-l.png,./data_Image/Mask/bus_0877-l.png,Test
./data_Image/Images/bus_0877-r.png,./data_Image/Mask/bus_0877-r.png,Train
./data_Image/Images/bus_0878-s.png,./data_Image/Mask/bus_0878-s.png,Test
./data_Image/Images/bus_0879-l.png,./data_Image/Mask/bus_0879-l.png,Train
./data_Image/Images/bus_0879-r.png,./data_Image/Mask/bus_0879-r.png,Train
./data_Image/Images/bus_0880-l.png,./data_Image/Mask/bus_0880-l.png,Validation
./data_Image/Images/bus_0880-r.png,./data_Image/Mask/bus_0880-r.png,Validation
./data_Image/Images/bus_0881-l.png,./data_Image/Mask/bus_0881-l.png,Train
./data_Image/Images/bus_0881-r.png,./data_Image/Mask/bus_0881-r.png,Test
./data_Image/Images/bus_0882-l.png,./data_Image/Mask/bus_0882-l.png,Train
./data_Image/Images/bus_0882-r.png,./data_Image/Mask/bus_0882-r.png,Train
./data_Image/Images/bus_0883-s.png,./data_Image/Mask/bus_0883-s.png,Train
./data_Image/Images/bus_0884-l.png,./data_Image/Mask/bus_0884-l.png,Validation
./data_Image/Images/bus_0884-r.png,./data_Image/Mask/bus_0884-r.png,Train
./data_Image/Images/bus_0885-l.png,./data_Image/Mask/bus_0885-l.png,Validation
./data_Image/Images/bus_0885-r.png,./data_Image/Mask/bus_0885-r.png,Validation
./data_Image/Images/bus_0886-s.png,./data_Image/Mask/bus_0886-s.png,Train
./data_Image/Images/bus_0887-l.png,./data_Image/Mask/bus_0887-l.png,Train
./data_Image/Images/bus_0887-r.png,./data_Image/Mask/bus_0887-r.png,Validation
./data_Image/Images/bus_0888-l.png,./data_Image/Mask/bus_0888-l.png,Train
./data_Image/Images/bus_0888-r.png,./data_Image/Mask/bus_0888-r.png,Train
./data_Image/Images/bus_0889-l.png,./data_Image/Mask/bus_0889-l.png,Validation
./data_Image/Images/bus_0889-r.png,./data_Image/Mask/bus_0889-r.png,Test
./data_Image/Images/bus_0890-l.png,./data_Image/Mask/bus_0890-l.png,Test
./data_Image/Images/bus_0890-r.png,./data_Image/Mask/bus_0890-r.png,Validation
./data_Image/Images/bus_0891-l.png,./data_Image/Mask/bus_0891-l.png,Test
./data_Image/Images/bus_0891-r.png,./data_Image/Mask/bus_0891-r.png,Validation
./data_Image/Images/bus_0892-l.png,./data_Image/Mask/bus_0892-l.png,Train
./data_Image/Images/bus_0892-r.png,./data_Image/Mask/bus_0892-r.png,Validation
./data_Image/Images/bus_0893-l.png,./data_Image/Mask/bus_0893-l.png,Validation
./data_Image/Images/bus_0893-r.png,./data_Image/Mask/bus_0893-r.png,Train
./data_Image/Images/bus_0894-s.png,./data_Image/Mask/bus_0894-s.png,Train
./data_Image/Images/bus_0895-l.png,./data_Image/Mask/bus_0895-l.png,Validation
./data_Image/Images/bus_0895-r.png,./data_Image/Mask/bus_0895-r.png,Test
./data_Image/Images/bus_0896-l.png,./data_Image/Mask/bus_0896-l.png,Validation
./data_Image/Images/bus_0896-r.png,./data_Image/Mask/bus_0896-r.png,Train
./data_Image/Images/bus_0897-l.png,./data_Image/Mask/bus_0897-l.png,Train
./data_Image/Images/bus_0897-r.png,./data_Image/Mask/bus_0897-r.png,Train
./data_Image/Images/bus_0898-l.png,./data_Image/Mask/bus_0898-l.png,Train
./data_Image/Images/bus_0898-r.png,./data_Image/Mask/bus_0898-r.png,Train
./data_Image/Images/bus_0899-s.png,./data_Image/Mask/bus_0899-s.png,Train
./data_Image/Images/bus_0900-l.png,./data_Image/Mask/bus_0900-l.png,Train
./data_Image/Images/bus_0900-r.png,./data_Image/Mask/bus_0900-r.png,Test
./data_Image/Images/bus_0901-l.png,./data_Image/Mask/bus_0901-l.png,Validation
./data_Image/Images/bus_0901-r.png,./data_Image/Mask/bus_0901-r.png,Test
./data_Image/Images/bus_0902-l.png,./data_Image/Mask/bus_0902-l.png,Train
./data_Image/Images/bus_0902-r.png,./data_Image/Mask/bus_0902-r.png,Validation
./data_Image/Images/bus_0903-l.png,./data_Image/Mask/bus_0903-l.png,Validation
./data_Image/Images/bus_0903-r.png,./data_Image/Mask/bus_0903-r.png,Train
./data_Image/Images/bus_0904-l.png,./data_Image/Mask/bus_0904-l.png,Test
./data_Image/Images/bus_0904-r.png,./data_Image/Mask/bus_0904-r.png,Train
./data_Image/Images/bus_0905-l.png,./data_Image/Mask/bus_0905-l.png,Train
./data_Image/Images/bus_0905-r.png,./data_Image/Mask/bus_0905-r.png,Validation
./data_Image/Images/bus_0906-l.png,./data_Image/Mask/bus_0906-l.png,Train
./data_Image/Images/bus_0906-r.png,./data_Image/Mask/bus_0906-r.png,Validation
./data_Image/Images/bus_0907-l.png,./data_Image/Mask/bus_0907-l.png,Train
./data_Image/Images/bus_0907-r.png,./data_Image/Mask/bus_0907-r.png,Validation
./data_Image/Images/bus_0908-l.png,./data_Image/Mask/bus_0908-l.png,Train
./data_Image/Images/bus_0908-r.png,./data_Image/Mask/bus_0908-r.png,Train
./data_Image/Images/bus_0909-l.png,./data_Image/Mask/bus_0909-l.png,Train
./data_Image/Images/bus_0909-r.png,./data_Image/Mask/bus_0909-r.png,Train
./data_Image/Images/bus_0910-l.png,./data_Image/Mask/bus_0910-l.png,Train
./data_Image/Images/bus_0910-r.png,./data_Image/Mask/bus_0910-r.png,Train
./data_Image/Images/bus_0911-l.png,./data_Image/Mask/bus_0911-l.png,Train
./data_Image/Images/bus_0911-r.png,./data_Image/Mask/bus_0911-r.png,Train
./data_Image/Images/bus_0912-l.png,./data_Image/Mask/bus_0912-l.png,Train
./data_Image/Images/bus_0912-r.png,./data_Image/Mask/bus_0912-r.png,Train
./data_Image/Images/bus_0913-l.png,./data_Image/Mask/bus_0913-l.png,Validation
./data_Image/Images/bus_0913-r.png,./data_Image/Mask/bus_0913-r.png,Test
./data_Image/Images/bus_0914-l.png,./data_Image/Mask/bus_0914-l.png,Train
./data_Image/Images/bus_0914-r.png,./data_Image/Mask/bus_0914-r.png,Test
./data_Image/Images/bus_0915-l.png,./data_Image/Mask/bus_0915-l.png,Train
./data_Image/Images/bus_0915-r.png,./data_Image/Mask/bus_0915-r.png,Train
./data_Image/Images/bus_0916-l.png,./data_Image/Mask/bus_0916-l.png,Train
./data_Image/Images/bus_0916-r.png,./data_Image/Mask/bus_0916-r.png,Test
./data_Image/Images/bus_0917-s.png,./data_Image/Mask/bus_0917-s.png,Test
./data_Image/Images/bus_0918-l.png,./data_Image/Mask/bus_0918-l.png,Train
./data_Image/Images/bus_0918-r.png,./data_Image/Mask/bus_0918-r.png,Test
./data_Image/Images/bus_0919-l.png,./data_Image/Mask/bus_0919-l.png,Train
./data_Image/Images/bus_0919-r.png,./data_Image/Mask/bus_0919-r.png,Train
./data_Image/Images/bus_0920-s.png,./data_Image/Mask/bus_0920-s.png,Train
./data_Image/Images/bus_0921-l.png,./data_Image/Mask/bus_0921-l.png,Train
./data_Image/Images/bus_0921-r.png,./data_Image/Mask/bus_0921-r.png,Train
./data_Image/Images/bus_0922-l.png,./data_Image/Mask/bus_0922-l.png,Train
./data_Image/Images/bus_0922-r.png,./data_Image/Mask/bus_0922-r.png,Train
./data_Image/Images/bus_0923-l.png,./data_Image/Mask/bus_0923-l.png,Train
./data_Image/Images/bus_0923-r.png,./data_Image/Mask/bus_0923-r.png,Train
./data_Image/Images/bus_0924-l.png,./data_Image/Mask/bus_0924-l.png,Train
./data_Image/Images/bus_0924-r.png,./data_Image/Mask/bus_0924-r.png,Train
./data_Image/Images/bus_0925-l.png,./data_Image/Mask/bus_0925-l.png,Test
./data_Image/Images/bus_0925-r.png,./data_Image/Mask/bus_0925-r.png,Validation
./data_Image/Images/bus_0926-l.png,./data_Image/Mask/bus_0926-l.png,Train
./data_Image/Images/bus_0926-r.png,./data_Image/Mask/bus_0926-r.png,Validation
./data_Image/Images/bus_0927-l.png,./data_Image/Mask/bus_0927-l.png,Train
./data_Image/Images/bus_0927-r.png,./data_Image/Mask/bus_0927-r.png,Train
./data_Image/Images/bus_0928-l.png,./data_Image/Mask/bus_0928-l.png,Train
./data_Image/Images/bus_0928-r.png,./data_Image/Mask/bus_0928-r.png,Train
./data_Image/Images/bus_0929-l.png,./data_Image/Mask/bus_0929-l.png,Train
./data_Image/Images/bus_0929-r.png,./data_Image/Mask/bus_0929-r.png,Validation
./data_Image/Images/bus_0930-l.png,./data_Image/Mask/bus_0930-l.png,Train
./data_Image/Images/bus_0930-r.png,./data_Image/Mask/bus_0930-r.png,Train
./data_Image/Images/bus_0931-l.png,./data_Image/Mask/bus_0931-l.png,Train
./data_Image/Images/bus_0931-r.png,./data_Image/Mask/bus_0931-r.png,Train
./data_Image/Images/bus_0932-l.png,./data_Image/Mask/bus_0932-l.png,Test
./data_Image/Images/bus_0932-r.png,./data_Image/Mask/bus_0932-r.png,Train
./data_Image/Images/bus_0933-l.png,./data_Image/Mask/bus_0933-l.png,Test
./data_Image/Images/bus_0933-r.png,./data_Image/Mask/bus_0933-r.png,Train
./data_Image/Images/bus_0934-l.png,./data_Image/Mask/bus_0934-l.png,Train
./data_Image/Images/bus_0934-r.png,./data_Image/Mask/bus_0934-r.png,Train
./data_Image/Images/bus_0935-l.png,./data_Image/Mask/bus_0935-l.png,Test
./data_Image/Images/bus_0935-r.png,./data_Image/Mask/bus_0935-r.png,Validation
./data_Image/Images/bus_0936-l.png,./data_Image/Mask/bus_0936-l.png,Test
./data_Image/Images/bus_0936-r.png,./data_Image/Mask/bus_0936-r.png,Train
./data_Image/Images/bus_0937-l.png,./data_Image/Mask/bus_0937-l.png,Train
./data_Image/Images/bus_0937-r.png,./data_Image/Mask/bus_0937-r.png,Train
./data_Image/Images/bus_0938-l.png,./data_Image/Mask/bus_0938-l.png,Train
./data_Image/Images/bus_0938-r.png,./data_Image/Mask/bus_0938-r.png,Train
./data_Image/Images/bus_0939-s.png,./data_Image/Mask/bus_0939-s.png,Test
./data_Image/Images/bus_0940-s.png,./data_Image/Mask/bus_0940-s.png,Test
./data_Image/Images/bus_0941-l.png,./data_Image/Mask/bus_0941-l.png,Train
./data_Image/Images/bus_0941-r.png,./data_Image/Mask/bus_0941-r.png,Train
./data_Image/Images/bus_0942-l.png,./data_Image/Mask/bus_0942-l.png,Train
./data_Image/Images/bus_0942-r.png,./data_Image/Mask/bus_0942-r.png,Validation
./data_Image/Images/bus_0943-s.png,./data_Image/Mask/bus_0943-s.png,Train
./data_Image/Images/bus_0944-l.png,./data_Image/Mask/bus_0944-l.png,Test
./data_Image/Images/bus_0944-r.png,./data_Image/Mask/bus_0944-r.png,Train
./data_Image/Images/bus_0945-l.png,./data_Image/Mask/bus_0945-l.png,Test
./data_Image/Images/bus_0945-r.png,./data_Image/Mask/bus_0945-r.png,Validation
./data_Image/Images/bus_0946-s.png,./data_Image/Mask/bus_0946-s.png,Test
./data_Image/Images/bus_0947-l.png,./data_Image/Mask/bus_0947-l.png,Test
./data_Image/Images/bus_0947-r.png,./data_Image/Mask/bus_0947-r.png,Train
./data_Image/Images/bus_0948-l.png,./data_Image/Mask/bus_0948-l.png,Train
./data_Image/Images/bus_0948-r.png,./data_Image/Mask/bus_0948-r.png,Validation
./data_Image/Images/bus_0949-l.png,./data_Image/Mask/bus_0949-l.png,Train
./data_Image/Images/bus_0949-r.png,./data_Image/Mask/bus_0949-r.png,Test
